学号,课程名,成绩
201040703028,计算机科学导论,89
201040703028,设计模式,90
201040703028,Web开发基础,87
201040703028,计算机网络原理,93
201040703028,人工智能及应用,85
201040703028,数理逻辑,91
201040703028,计算机专业英语,85
201040703028,大学英语IA,80
201040703028,大学英语IB,71
201040703028,大学英语IC,61
201040703028,大学英语ID,71
201040703028,影视动画设计,74
201040703028,毛笔书法（东校区）,77
201040703028,红楼梦导读,85
201040703028,互联网与计算机系统安全操作实用指南,90
201040703028,Linux环境程序设计,0
201040703028,计算机发展史及前景：从历届图灵奖说起,70
201040703029,毛泽东思想和中国特色社会主义理论体系概论,90
201040703029,毛泽东思想和中国特色社会主义理论体系概论,89
201040703029,思想道德修养与法律基础,87
201040703029,中国近现代史纲要,80
201040703029,马克思主义基本原理,75
201040703029,形势与政策,86
201040703029,篮球BⅠ（女）,82
201040703029,篮球BⅡ（女）,86
201040703029,田径、定向越野AⅠ（女）,90
201040703029,田径、定向越野AⅡ（女）,90
201040703029,高等数学ⅠA,78
201040703029,高等数学ⅠB,67
201040703029,工程数学I,76
201040703029,工程数学Ⅱ,94
201040703029,普通物理IA,64
201040703029,普通物理IB,72
201040703029,普通物理实验IIA,89
201040703029,普通物理实验IIB,89
201040703029,电工电子技术Ⅱ,92
201040703029,毕业论文,90
201040703029,汇编语言程序设计,92
201040703029,数字逻辑,88
201040703029,计算机组成与结构,91
201040703029,数据结构,91
201040703029,数据库原理,95
201040703029,计算机操作系统原理,96
201040703029,编译原理,95
201040703029,软件工程,86
201040703029,数据库系统设计,93
201040703029,面向对象程序设计方法,90
201040703029,算法设计与分析,88
201040703029,离散数学Ⅱ,92
201040703029,高级程序设计语言,88
201040703029,数据结构课程设计,90
201040703029,软件设计方法,88
201040703029,MFC程序设计基础,80
201040703029,Java软件开发,89
201040703029,数据挖掘技术,69
201040703029,软件项目管理,80
201040703029,计算机科学导论,86
201040703029,设计模式,86
201040703029,Web开发基础,86
201040703029,计算机网络原理,87
201040703029,人工智能及应用,93
201040703029,数理逻辑,95
201040703029,计算机专业英语,89
201040703029,大学英语IA,77
201040703029,大学英语IB,82
201040703029,大学英语IC,87
201040703029,大学英语ID,85
201040703029,文秘管理与写作,84
201040703029,大学生就业指导与职业生涯规划,86
201040703029,网页设计,90
201040703029,ASP动态网页程序设计,91
201040703029,图像处理与分析导论,87
201040703029,计算机操作系统原理,98
201040703029,计算机组成与结构,92
201040703029,计算机网络原理,90
201040703029,数据结构,90
201040703030,毛泽东思想和中国特色社会主义理论体系概论,78
201040703030,毛泽东思想和中国特色社会主义理论体系概论,73
201040703030,思想道德修养与法律基础,77
201040703030,中国近现代史纲要,85
201040703030,马克思主义基本原理,68
201040703030,形势与政策,88
201040703030,足球AⅠ（男）,90
201040703030,足球AⅡ（男）,90
201040703030,足球BⅠ（男）,88
201040703030,足球BⅡ（男）,90
201040703030,高等数学ⅠA,90
201040703030,高等数学ⅠB,83
201040703030,工程数学I,90
201040703030,工程数学Ⅱ,95
201040703030,普通物理IA,92
201040703030,普通物理IB,93
201040703030,普通物理实验IIA,88
201040703030,普通物理实验IIB,88
201040703030,电工电子技术Ⅱ,94
201040703030,毕业论文,82
201040703030,汇编语言程序设计,88
201040703030,数字逻辑,95
201040703030,计算机组成与结构,92
201040703030,数据结构,89
201040703030,数据库原理,95
201040703030,计算机操作系统原理,93
201040703030,编译原理,83
201040703030,软件工程,89
201040703030,数据库系统设计,94
201040703030,面向对象程序设计方法,94
201040703030,算法设计与分析,95
201040703030,离散数学Ⅱ,85
201040703030,高级程序设计语言,92
201040703030,数据结构课程设计,93
201040703030,软件设计方法,73
201040703030,MFC程序设计基础,72
201040703030,Java软件开发,90
201040703030,数据挖掘技术,93
201040703030,软件项目管理,71
201040703030,计算机科学导论,89
201040703030,设计模式,90
201040703030,Web开发基础,87
201040703030,计算机网络原理,90
201040703030,人工智能及应用,86
201040703030,数理逻辑,92
201040703030,计算机专业英语,86
201040703030,大学英语IA,80
201040703030,大学英语IB,77
201040703030,大学英语IC,75
201040703030,大学英语ID,79
201040703030,c语言程序设计,90
201040703030,《高雅与流行音乐试听》,92
201040703030,国际知名品牌服饰鉴赏,80
201040703030,网页设计,95
201040703030,C/C++程序设计基础,72
201040703030,计算机操作系统原理,98
201040703030,计算机组成与结构,93
201040703030,计算机网络原理,90
201040703030,数据结构,96
201040703031,毛泽东思想和中国特色社会主义理论体系概论,73
201040703031,毛泽东思想和中国特色社会主义理论体系概论,60
201040703031,毛泽东思想和中国特色社会主义理论体系概论,55
201040703031,思想道德修养与法律基础,84
201040703031,中国近现代史纲要,70
201040703031,马克思主义基本原理,43
201040703031,马克思主义基本原理,60
201040703031,形势与政策,84
201040703031,篮球BⅠ（男）,68
201040703031,篮球BⅡ（男）,70
201040703031,武术散打AⅠ（男）,83
201040703031,武术散打AⅡ（男）,65
201040703031,高等数学ⅠA,45
201040703031,高等数学ⅠA,68
201040703031,高等数学ⅠA,50
201040703031,高等数学ⅠB,76
201040703031,工程数学I,65
201040703031,工程数学Ⅱ,60
201040703031,工程数学Ⅱ,43
201040703031,工程数学Ⅱ,4
201040703031,工程数学Ⅱ,12
201040703031,工程数学Ⅱ,10
201040703031,普通物理IA,60
201040703031,普通物理IB,69
201040703031,普通物理实验IIA,82
201040703031,普通物理实验IIB,83
201040703031,电工电子技术Ⅱ,64
201040703031,毕业论文,88
201040703031,汇编语言程序设计,79
201040703031,数字逻辑,69
201040703031,计算机组成与结构,62
201040703031,数据结构,62
201040703031,数据库原理,70
201040703031,计算机操作系统原理,71
201040703031,编译原理,30
201040703031,编译原理,60
201040703031,软件工程,83
201040703031,数据库系统设计,79
201040703031,面向对象程序设计方法,63
201040703031,算法设计与分析,83
201040703031,大数据技术,0
201040703031,大数据技术,86
201040703031,离散数学Ⅱ,70
201040703031,高级程序设计语言,82
201040703031,数据结构课程设计,74
201040703031,软件设计方法,66
201040703031,MFC程序设计基础,64
201040703031,Java软件开发,71
201040703031,数据挖掘技术,60
201040703031,软件项目管理,73
201040703031,计算机科学导论,87
201040703031,设计模式,70
201040703031,Web开发基础,79
201040703031,计算机网络原理,71
201040703031,人工智能及应用,80
201040703031,数理逻辑,83
201040703031,计算机专业英语,89
201040703031,大学英语IA,70
201040703031,大学英语IB,68
201040703031,大学英语IC,57
201040703031,大学英语IC,53
201040703031,大学英语IC,79
201040703031,大学英语ID,60
201040703031,数码照片拍摄及后期处理,66
201040703031,《高雅与流行音乐试听》,92
201040703031,国际经典影视广告赏析,0
201040703031,C语言程序设计,66
201040703031,互联网与计算机系统安全操作实用指南,90
201040703031,视频处理与欣赏,61
201040703031,计算机操作系统原理,90
201040703031,计算机组成与结构,81
201040703031,计算机网络原理,85
201040703031,数据结构,77
201040703032,毛泽东思想和中国特色社会主义理论体系概论,75
201040703032,毛泽东思想和中国特色社会主义理论体系概论,68
201040703032,思想道德修养与法律基础,74
201040703032,中国近现代史纲要,80
201040703032,马克思主义基本原理,62
201040703032,形势与政策,89
201040703032,篮球BⅠ（男）,62
201040703032,篮球BⅡ（男）,66
201040703032,武术散打AⅠ（男）,83
201040703032,武术散打AⅡ（男）,78
201040703032,高等数学ⅠA,86
201040703032,高等数学ⅠB,88
201040703032,工程数学I,92
201040703032,工程数学Ⅱ,87
201040703032,普通物理IA,78
201040703032,普通物理IB,73
201040703032,普通物理实验IIA,82
201040703032,普通物理实验IIB,88
201040703032,电工电子技术Ⅱ,91
201040703032,毕业论文,80
201040703032,汇编语言程序设计,80
201040703032,数字逻辑,91
201040703032,计算机组成与结构,68
201040703032,数据结构,82
201040703032,数据库原理,80
201040703032,计算机操作系统原理,76
201040703032,编译原理,62
201040703032,软件工程,76
201040703032,数据库系统设计,77
201040703032,面向对象程序设计方法,86
201040703032,算法设计与分析,83
201040703032,离散数学Ⅱ,72
201040703032,高级程序设计语言,89
201040703032,数据结构课程设计,62
201040703032,软件设计方法,75
201040703032,MFC程序设计基础,69
201040703032,Java软件开发,78
201040703032,数据挖掘技术,64
201040703032,软件项目管理,76
201040703032,计算机科学导论,85
201040703032,设计模式,70
201040703032,Web开发基础,76
201040703032,计算机网络原理,70
201040703032,人工智能及应用,74
201040703032,数理逻辑,98
201040703032,计算机专业英语,92
201040703032,大学英语IA,73
201040703032,大学英语IB,77
201040703032,大学英语IC,68
201040703032,大学英语ID,67
201040703032,国际贸易,79
201040703032,Linux环境程序设计,92
201040703032,PhotoshopCS2平面设计(东校区),85
201040703032,网页设计,89
201040703032,人文物理,82
201040703033,毛泽东思想和中国特色社会主义理论体系概论,88
201040703033,毛泽东思想和中国特色社会主义理论体系概论,86
201040703033,思想道德修养与法律基础,94
201040703033,中国近现代史纲要,76
201040703033,马克思主义基本原理,91
201040703033,形势与政策,84
201040703033,足球AⅠ（男）,88
201040703033,足球AⅡ（男）,70
201040703033,篮球BⅠ（男）,84
201040703033,篮球BⅡ（男）,77
201040703033,高等数学ⅠA,84
201040703033,高等数学ⅠB,93
201040703033,工程数学I,84
201040703033,工程数学Ⅱ,97
201040703033,普通物理IA,92
201040703033,普通物理IB,81
201040703033,普通物理实验IIA,91
201040703033,普通物理实验IIB,89
201040703033,电工电子技术Ⅱ,96
201040703033,毕业论文,93
201040703033,汇编语言程序设计,95
201040703033,数字逻辑,86
201040703033,计算机组成与结构,89
201040703033,数据结构,88
201040703033,数据库原理,93
201040703033,计算机操作系统原理,88
201040703033,编译原理,85
201040703033,软件工程,87
201040703033,数据库系统设计,87
201040703033,面向对象程序设计方法,97
201040703033,算法设计与分析,90
201040703033,离散数学Ⅱ,88
201040703033,高级程序设计语言,100
201040703033,数据结构课程设计,93
201040703033,软件设计方法,81
201040703033,MFC程序设计基础,76
201040703033,Java软件开发,96
201040703033,数据挖掘技术,84
201040703033,软件项目管理,71
201040703033,计算机科学导论,91
201040703033,设计模式,95
201040703033,Web开发基础,88
201040703033,计算机网络原理,96
201040703033,人工智能及应用,86
201040703033,数理逻辑,100
201040703033,计算机专业英语,78
201040703033,大学英语IA,74
201040703033,大学英语IB,77
201040703033,大学英语IC,75
201040703033,大学英语ID,75
201040703033,市场调查与市场预测,77
201040703033,管理学,90
201040703033,大学生就业指导与职业生涯规划,92
201040703033,网页设计,89
201040703033,C/C++程序设计基础,62
201040703033,数学模型与数学实验,86
201040703033,计算机操作系统原理,95
201040703033,计算机组成与结构,82
201040703033,计算机网络原理,85
201040703033,数据结构,90
